,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
14,a0506792-e0c2-49e0-a0a3-600a1d46e42b,2016 Raleigh Kodiak II 27.5 Upgraded Size L 2x10 spd.,"Got for sale a sweet 2016 Raleigh Kodiak II Full suspension w/120mm of travel front and back by Rock Shox with lockout on the front and 3 positions on the rear from Fox Factory w/Boost and Kashima Coating (pictured is the RT3 but that's not longer available) full SRAM's components i.e. SRAM XX rear der. (long cage) XO front der. XO grip shift, 175mm Race Face Turbine with CINCH technology 38/26, Praxis Works 11/40 cassette, KS Lev eTen remote (100mm travel) dropper post, and a sweet ass Roval Traverse Alloy boost+ wheelset w/DT's internals, SRAM Guide Hydro RS brakes (4 piston caliper) frame and fork is 15mm/12mm t/a and a nice Fizïk Tundra 2 kium rails. if you like to see the bike Monday's or Thursday's are the best as those are my day off, let me know if you have any questions and hit me up @",bike,2000.0,1520.0,2000.0,Accepted,2000.0,"	Buyer: i can only sell it for $1800
	Seller: i can only sell it for $
	Buyer: i'd like to start with a
	Seller: <the agent's message>
	Buyer: i can do $1600.
	Seller: i can only sell it for $
	Buyer: i can only sell it for
	Seller: 
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['counter', '<offer|counter|accept|reject>', 'offer', '<offer|counter|accept|reject>', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <2016 Raleigh Kodiak II 27.5 Upgraded Size L 2x10 spd.>
      =================================================================================================
      	Buyer: i can only sell it for $1800
	Seller: i can only sell it for $
	Buyer: i'd like to start with a
	Seller: <the agent's message>
	Buyer: i can do $1600.
	Seller: i can only sell it for $
	Buyer: i can only sell it for
	Seller:
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2000.0
      =================================================================================================
      ",-1.0,0.0,0.0,8,-0.125,0.0,0.0,
15,a3350e93-cd7e-40ce-97e3-a88b04e8bb60,~~~STUDIO CHARM~~~,"*Private bath,*Fresh new look,* very near to Emeryville Bay Street,* West MAcArthur Bart 8 - 10 blocks away",housing,1400.0,1288.0,1400.0,Accepted,1400.0,"	Buyer: i can accept $1300.
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <~~~STUDIO CHARM~~~>
      =================================================================================================
      	Buyer: i can accept $1300.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 1400.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
16,ae688733-1034-4c21-876d-33fd30897cff,KONA woman's bicycle with panniers,"Includes two Jandd panniers, Kryptonite lock, Shimano Deore gear shifts with 9 settings, bell, mirror. Great for city shopping and short trips.",bike,200.0,120.0,200.0,Accepted,200.0,"	Buyer: i can accept $180, considering the wear
	Seller: i can do $185, considering the wear
	Buyer: i'd like to make a
","[-1.0, -1.0, -1.0]","['counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <KONA woman's bicycle with panniers>
      =================================================================================================
      	Buyer: i can accept $180, considering the wear
	Seller: i can do $185, considering the wear
	Buyer: i'd like to make a
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-1.0,0.0,0.0,3,-0.3333333333333333,0.0,0.0,
17,8f89250b-64a7-4153-855d-baea499922fc,SMARTPHONE LEATHER BELT HOLSTER,"or email me at: rocksmith281@gmail for further information. I ONLY DO IN PERSON TRANSACTIONS, NO TRADES, CASH ONLY.,This stylish textured leather belt holster is big enough to accommodate the iPhone, Samsung, HTC, and many more. Features a felt lined interior for maximum protection, a solid metal clip and magnetic latch.,Specifications",phone,30.0,22.0,30.0,Accepted,25.0,"	Buyer: <the agent's message>
	Seller: i'd be willing to sell it for $
	Buyer: i can do $20.0
	Seller: i can do $30.0, given
	Buyer: i accept the offer of $25
","[-1.0, -1.0, -1.0, -1.0, 25.0]","['<offer|counter|accept|reject>', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <SMARTPHONE LEATHER BELT HOLSTER>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: i'd be willing to sell it for $
	Buyer: i can do $20.0
	Seller: i can do $30.0, given
	Buyer: i accept the offer of $25
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 25.0
      =================================================================================================
      ",0.25,0.16666666666666666,0.75,5,0.05,0.15,0.0,0.0
18,6aee3e1a-dadd-46fb-a701-b63fdaa4cdd4,"2013 mercedes c250 *navigation* clean - $12,000","Up for sale is a 2013 c250 with only  45k. Interior is loaded with technology and in new condition, the paint is immaculate on the exterior. The tires are new. Additional options include:,Navigation,Attention Assist (warns you if your drowsy),Automatic Windsheild Wipers,Bluetooth Audio Connectivity (for audio),Bluetooth Phone Connectivity (for phone calls),USB Connectivity",car,12000.0,9120.0,12000.0,Accepted,12000.0,"	Buyer: i accept your offer of $12,000
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <2013 mercedes c250 *navigation* clean - $12,000>
      =================================================================================================
      	Buyer: i accept your offer of $12,000
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 12000.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
19,e049bc9d-177f-4f9d-9cb2-d1f8c2562052,Unlocked Brand New Apple iphone 7 Plus 128GB Jet Black,"We have rose gold, matte black and gold color too.,This phone is unlocked. You can use the phones in all GSM SIM CARD carriers such as AT&T/T-Mobile or international",phone,780.0,717.0,780.0,Accepted,780.0,"	Buyer: i can see you've done some research
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <Unlocked Brand New Apple iphone 7 Plus 128GB Jet Black>
      =================================================================================================
      	Buyer: i can see you've done some research
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 780.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
20,96dfb572-e670-47c4-93ee-5b933eada529,A 4 bedroom single family house for rent in central Fremont,"This is a single family house in an excellent condition. It will be available for move-in on July 2017. It's in a very nice and quiet community with great school district. Email me for viewing or further information. Thanks.,Huge living room and family room, plus 4 spacious bedrooms,2 generous bathrooms with bathtubs,Great school district (Oliveira elementary, Thornton junior high, American high),Few mins drive to Bart and Lucky and 99 Supermarkets",housing,3200.0,2432.0,3200.0,Accepted,3200.0,"	Buyer: <the agent's message>
	Seller: we can do $2000.0
	Buyer: i can do $2000.0,
	Seller: <
	Buyer: <the agent's message>
	Seller: <the
	Buyer: we can do $260
	Seller: i can do $2200
	Buyer: <the agent's message>
	Seller: i can do $2400.0 considering
	Buyer: $2400.0 is a bit steep for
	Seller: this item is priced competitively at $260
	Buyer: $2400.0 works for
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'counter', 'counter', '<offer|counter|accept|reject>', 'counter', 'counter', 'emphasize', 'accept']","
      =================================================================================================
      Negotiation for: <A 4 bedroom single family house for rent in central Fremont>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: we can do $2000.0
	Buyer: i can do $2000.0,
	Seller: <
	Buyer: <the agent's message>
	Seller: <the
	Buyer: we can do $260
	Seller: i can do $2200
	Buyer: <the agent's message>
	Seller: i can do $2400.0 considering
	Buyer: $2400.0 is a bit steep for
	Seller: this item is priced competitively at $260
	Buyer: $2400.0 works for
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 3200.0
      =================================================================================================
      ",-1.0,0.0,0.0,13,-0.07692307692307693,0.0,0.0,
21,13b26856-64d4-4f72-8b6d-c975f9246fe5,2 x DJI Mavic Pro Original Battery / Batteries,- Selling 2 x Gently Used DJI Mavic Pro Batteries.,electronics,150.0,114.0,150.0,Accepted,150.0,"	Buyer: accept the list price of $150.
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <2 x DJI Mavic Pro Original Battery / Batteries>
      =================================================================================================
      	Buyer: accept the list price of $150.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 150.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
22,264a9baa-e234-496e-9570-f2f90d63a8c3,2016 Ibis Mojo HD3 for sale - Large,"Get ready for summer riding!,Immaculate condition, less than 100 miles.,Frame:  Carbon fiber,Color:  Matte Black,Fork: Fox Factory series Float 36,Shock: Fox Factory series Float EVOL,Shifter: Shimano XT Deore",bike,4200.0,3864.0,4200.0,Accepted,4200.0,"	Buyer: i'd like to offer $120,000.
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: i can do $150,000, considering
	Buyer: the seller is willing to accept $200,000.
","[-1.0, -1.0, -1.0, -1.0, -1.0]","['make', 'counter', '<offer|counter|accept|reject>', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <2016 Ibis Mojo HD3 for sale - Large>
      =================================================================================================
      	Buyer: i'd like to offer $120,000.
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: i can do $150,000, considering
	Buyer: the seller is willing to accept $200,000.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 4200.0
      =================================================================================================
      ",-1.0,0.0,0.0,5,-0.2,0.0,0.0,
23,7f0e8e5a-e65e-4efd-bc00-fa638bd62e57,FASHION OPTICAL KIDS' FRAME DISPLAY,"This Fashion Optical Kids' Frame Display is in excellent condition,  It measures 75""H x 23.5""W x 9""D.  It has 3 fixed vertical bars each 36"", plus two wall-mountable bars each 20.5"".  Comes with 20 frame clips that can be moved from bar to bar and spaced in any configuration.  Additional frame clips available at Fashion Optical.  LED lighting is available for an additional fee.",furniture,49.0,45.0,49.0,Accepted,49.0,"	Buyer: i can offer $40 considering the wear and
	Seller: i can do $50 given
	Buyer: i can offer $40 considering the wear and
	Seller: i can do $125 given the
	Buyer: i can offer $40 considering the wear and
	Seller: <the agent's message>
	Buyer: i can do $125 given the
	Seller: <the agent's message>
	Buyer: i can do $45 given
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['offer', 'counter', 'offer', 'counter', 'counter', '<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', 'accept']","
      =================================================================================================
      Negotiation for: <FASHION OPTICAL KIDS' FRAME DISPLAY>
      =================================================================================================
      	Buyer: i can offer $40 considering the wear and
	Seller: i can do $50 given
	Buyer: i can offer $40 considering the wear and
	Seller: i can do $125 given the
	Buyer: i can offer $40 considering the wear and
	Seller: <the agent's message>
	Buyer: i can do $125 given the
	Seller: <the agent's message>
	Buyer: i can do $45 given
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 49.0
      =================================================================================================
      ",-1.0,0.0,0.0,9,-0.1111111111111111,0.0,0.0,
24,95889926-0c1a-471c-861f-aa61dc965d55,2003 350z,2003 350z has 120k miles. JWT Clutch and flywheel installed 2 months ago. K&N long tube cold air intake with 5/16 motordyne spacer kit. Lowered on tein springs. New Michelin A/S sport plus tires installed at 109k. Maintenced every 3500 miles. Just selling because I'm looking for a work truck. 8900 OBO,car,8900.0,8188.0,8900.0,Accepted,8200.0,"	Buyer: i can do $8200
	Seller: <the agent's message>
	Buyer: i can do $8100,
	Seller: <the agent's message>
	Buyer: i'm willing to pay $8000 considering
","[8200.0, -1.0, -1.0, -1.0, -1.0]","['offer', '<offer|counter|accept|reject>', 'offer', '<offer|counter|accept|reject>', 'accept']","
      =================================================================================================
      Negotiation for: <2003 350z>
      =================================================================================================
      	Buyer: i can do $8200
	Seller: <the agent's message>
	Buyer: i can do $8100,
	Seller: <the agent's message>
	Buyer: i'm willing to pay $8000 considering
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 8200.0
      =================================================================================================
      ",0.9662921348314606,0.07865168539325842,0.0337078651685393,5,0.1932584269662921,0.006741573033707859,0.0,0.0
25,96e91a61-963a-4d0f-bd41-3f9c43aa8744,4 Cubicles for Sale,"Cubes for sale, 4 pack (2 deep, 2 wide). H:47, W:72, D:72.",furniture,400.0,240.0,400.0,Accepted,400.0,"	Buyer: i can offer $180, considering the wear
	Seller: i can do $210,
	Buyer: i will offer $190 and point out the
	Seller: i can do $200, but that's
	Buyer: i can do $225 considering
	Seller: i can do $200,
	Buyer: i can do $200,
	Seller: i can do $200,
	Buyer: i can do $200.
	Seller: i can do $220
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: the buyer accepts the price.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['counter', 'counter', 'offer', 'counter', 'offer', 'counter', 'counter', '<offer|counter|accept|reject>', 'offer', 'counter', 'offer', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'accept']","
      =================================================================================================
      Negotiation for: <4 Cubicles for Sale>
      =================================================================================================
      	Buyer: i can offer $180, considering the wear
	Seller: i can do $210,
	Buyer: i will offer $190 and point out the
	Seller: i can do $200, but that's
	Buyer: i can do $225 considering
	Seller: i can do $200,
	Buyer: i can do $200,
	Seller: i can do $200,
	Buyer: i can do $200.
	Seller: i can do $220
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: the buyer accepts the price.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 400.0
      =================================================================================================
      ",-1.0,0.0,0.0,14,-0.07142857142857142,0.0,0.0,
26,c88f8812-523c-404c-b12b-ea6507495419,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,184.0,200.0,Accepted,200.0,"	Buyer: i can do $160, considering the
	Seller: i can do $180
	Buyer: i can do $180, that's as
	Seller: i can do $180, given the buyer's willingness
	Buyer: $200 works for me. let
","[-1.0, -1.0, -1.0, -1.0, -1.0]","['counter', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: i can do $160, considering the
	Seller: i can do $180
	Buyer: i can do $180, that's as
	Seller: i can do $180, given the buyer's willingness
	Buyer: $200 works for me. let
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-1.0,0.0,0.0,5,-0.2,0.0,0.0,
27,74609904-d277-4a99-91db-848cc47b5000,MASI 3V Volumetrica CCCP 1990 BRAND NEW (NOS),"IRD Blackbird Modified / Thomson X2,Masi CroMoly / Record C,Record (36h) / DT Swiss / Velocity Deep V / Schwalbe Ultremo R,Rear Wheel / Hub / Rim / Tire:,Record (36h) / DT Swiss / Velocity Deep V / Schwalbe Ultremo R,Saddle / Seat Post:",bike,3450.0,2070.0,3450.0,Accepted,3450.0,"	Buyer: <the agent's message>
	Seller: i can offer $180 given the item's
	Buyer: i can meet you halfway,
	Seller: i can do $240 given the item
	Buyer: <the agent's message>
	Seller: you're willing to meet me halfway,
	Buyer: i can meet you halfway, but
	Seller: <the agent's message>
	Buyer: 
	Seller: masi 3v volumetrica
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', 'counter', 'counter', '<offer|counter|accept|reject>', '', 'accept']","
      =================================================================================================
      Negotiation for: <MASI 3V Volumetrica CCCP 1990 BRAND NEW (NOS)>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: i can offer $180 given the item's
	Buyer: i can meet you halfway,
	Seller: i can do $240 given the item
	Buyer: <the agent's message>
	Seller: you're willing to meet me halfway,
	Buyer: i can meet you halfway, but
	Seller: <the agent's message>
	Buyer: 
	Seller: masi 3v volumetrica
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 3450.0
      =================================================================================================
      ",-1.0,0.0,0.0,10,-0.1,0.0,0.0,
28,88b0b813-3328-4d84-a6b9-fe3dbc639050,TREK JET 20 S for 5-10 Year Old Kid,"Fits 5-10 year old child depening on height,Single Speed",bike,100.0,76.0,100.0,Rejected,N/A,"	Buyer: <the agent's message>
	Seller: i can offer $x for the property
	Buyer: <the agent's message>
	Seller: i can only pay $80
	Buyer: <the agent's message>
	Seller: i can only pay $100, considering its
	Buyer: i can only pay $100
	Seller: <the agent's message>
	Buyer: i can only pay $80
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: i can only pay $80
	Seller: i can't do $100,
	Buyer: i can do $80
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', 'counter', 'counter', '<offer|counter|accept|reject>', 'counter', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '', 'offer', 'counter', 'counter']","
      =================================================================================================
      Negotiation for: <TREK JET 20 S for 5-10 Year Old Kid>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: i can offer $x for the property
	Buyer: <the agent's message>
	Seller: i can only pay $80
	Buyer: <the agent's message>
	Seller: i can only pay $100, considering its
	Buyer: i can only pay $100
	Seller: <the agent's message>
	Buyer: i can only pay $80
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: i can only pay $80
	Seller: i can't do $100,
	Buyer: i can do $80
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,
29,2064a51a-6395-4888-b8de-0bf65d43f2e9,"Bottom Floor, 2 Bd/2 Bth, Large Patio! Close to downtown, W.C. area!","Unwind in Your New Home Call Now:,114 Sharene Lane, Walnut creek, CA, 94596,http://rent.braddockandloganhomes.com/i0k029,This is a 2 Bedroom, 1 Bath, approximately 950 Sq. Ft.,Why look any more we have the Perfect home for you!!!Hurry they are going fast!! You will restore your energy so you can be doing the activities you enjoy. Make The Pines your next apartment home! Pets are also welcome!,- Private Patio,- Dishwasher,- Cable Ready,- Range (Electric/ Gas),- Air Conditioner (Window),- Heat (gas),- Microwave,- Large Closets",housing,2250.0,1350.0,2250.0,Accepted,2250.0,"	Buyer: <the
	Seller: i can't
	Buyer: i can do $2050. considering
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: works for me. let's finalize.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'accept']","
      =================================================================================================
      Negotiation for: <Bottom Floor, 2 Bd/2 Bth, Large Patio! Close to downtown, W.C. area!>
      =================================================================================================
      	Buyer: <the
	Seller: i can't
	Buyer: i can do $2050. considering
	Seller: <the agent's message>
	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: works for me. let's finalize.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2250.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.14285714285714285,0.0,0.0,
